"","date","depth","mean_t"
"797",2020-01-19,12,2.964
"798",2020-01-19,12.5,2.94
"799",2020-01-19,13,2.916
"800",2020-01-19,13.5,2.9375
"801",2020-01-19,14,2.959
"802",2020-01-19,14.5,3.011
"803",2020-01-19,15,3.063
"804",2020-01-19,15.5,3.08325
"805",2020-01-19,16,3.1035
"806",2020-01-19,16.5,3.12375
"807",2020-01-19,17,3.144
"808",2020-01-19,17.5,3.19
"809",2020-01-19,18,3.236
"810",2020-01-19,18.5,3.2725
"811",2020-01-19,19,3.309
"812",2020-01-19,19.5,3.3325
"813",2020-01-19,20,3.356
"814",2020-01-19,20.5,3.3795
"815",2020-01-19,21,3.403
"816",2020-01-19,21.5,3.467815
"817",2020-01-19,22,3.53263
"818",2020-01-20,1,1.87388
"819",2020-01-20,1.5,2.17644
"820",2020-01-20,2,2.479
"821",2020-01-20,2.5,2.4865
"822",2020-01-20,3,2.494
"823",2020-01-20,3.5,2.60319
"824",2020-01-20,4,2.71238
"825",2020-01-20,4.5,2.700535
"826",2020-01-20,5,2.68869
"827",2020-01-20,5.5,2.676845
"828",2020-01-20,6,2.665
"829",2020-01-20,6.5,2.67975
"830",2020-01-20,7,2.6945
"831",2020-01-20,7.5,2.70925
"832",2020-01-20,8,2.724
"833",2020-01-20,8.5,2.7785
"834",2020-01-20,9,2.833
"835",2020-01-20,9.5,2.795
"836",2020-01-20,10,2.757
"837",2020-01-20,10.5,2.8185
"838",2020-01-20,11,2.88
"839",2020-01-20,11.5,2.922
"840",2020-01-20,12,2.964
"841",2020-01-20,12.5,2.94
"842",2020-01-20,13,2.916
"843",2020-01-20,13.5,2.9375
"844",2020-01-20,14,2.959
"845",2020-01-20,14.5,3.011
"846",2020-01-20,15,3.063
"847",2020-01-20,15.5,3.08325
"848",2020-01-20,16,3.1035
"849",2020-01-20,16.5,3.12375
"850",2020-01-20,17,3.144
"851",2020-01-20,17.5,3.19
"852",2020-01-20,18,3.236
"853",2020-01-20,18.5,3.252815
"854",2020-01-20,19,3.26963
"855",2020-01-20,19.5,3.30297
"856",2020-01-20,20,3.33631
"857",2020-01-20,20.5,3.369655
"858",2020-01-20,21,3.403
"859",2020-01-20,21.5,3.47569
"860",2020-01-20,22,3.54838
"861",2020-01-21,1,1.96
"862",2020-01-21,1.5,2.2195
"863",2020-01-21,2,2.479
"864",2020-01-21,2.5,2.4865
"865",2020-01-21,3,2.494
"866",2020-01-21,3.5,2.615
"867",2020-01-21,4,2.736
"868",2020-01-21,4.5,2.71825
"869",2020-01-21,5,2.7005
"870",2020-01-21,5.5,2.68275
"871",2020-01-21,6,2.665
"872",2020-01-21,6.5,2.69353
"873",2020-01-21,7,2.72206
"874",2020-01-21,7.5,2.750595
"875",2020-01-21,8,2.77913
"876",2020-01-21,8.5,2.806065
"877",2020-01-21,9,2.833
"878",2020-01-21,9.5,2.795
"879",2020-01-21,10,2.757
"880",2020-01-21,10.5,2.8185
"881",2020-01-21,11,2.88
"882",2020-01-21,11.5,2.922
"883",2020-01-21,12,2.964
"884",2020-01-21,12.5,2.94
"885",2020-01-21,13,2.916
"886",2020-01-21,13.5,2.9375
"887",2020-01-21,14,2.959
"888",2020-01-21,14.5,3.011
"889",2020-01-21,15,3.063
"890",2020-01-21,15.5,3.08519
"891",2020-01-21,16,3.10738
"892",2020-01-21,16.5,3.129565
"893",2020-01-21,17,3.15175
"894",2020-01-21,17.5,3.193875
"895",2020-01-21,18,3.236
"896",2020-01-21,18.5,3.2725
"897",2020-01-21,19,3.309
"898",2020-01-21,19.5,3.3325
"899",2020-01-21,20,3.356
"900",2020-01-21,20.5,3.3795
"901",2020-01-21,21,3.403
"902",2020-01-21,21.5,3.47569
"903",2020-01-21,22,3.54838
"904",2020-01-22,1,1.98325
"905",2020-01-22,1.5,2.231125
"906",2020-01-22,2,2.479
"907",2020-01-22,2.5,2.4865
"908",2020-01-22,3,2.494
"909",2020-01-22,3.5,2.595315
"910",2020-01-22,4,2.69663
"911",2020-01-22,4.5,2.68872
"912",2020-01-22,5,2.68081
"913",2020-01-22,5.5,2.672905
"914",2020-01-22,6,2.665
"915",2020-01-22,6.5,2.6955
"916",2020-01-22,7,2.726
"917",2020-01-22,7.5,2.7565
"918",2020-01-22,8,2.787
"919",2020-01-22,8.5,2.82575
"920",2020-01-22,9,2.8645
"921",2020-01-22,9.5,2.81469
"922",2020-01-22,10,2.76488
"923",2020-01-22,10.5,2.82244
"924",2020-01-22,11,2.88
"925",2020-01-22,11.5,2.922
"926",2020-01-22,12,2.964
"927",2020-01-22,12.5,2.94
"928",2020-01-22,13,2.916
"929",2020-01-22,13.5,2.9375
"930",2020-01-22,14,2.959
"931",2020-01-22,14.5,3.011
"932",2020-01-22,15,3.063
"933",2020-01-22,15.5,3.08519
"934",2020-01-22,16,3.10738
"935",2020-01-22,16.5,3.129565
"936",2020-01-22,17,3.15175
"937",2020-01-22,17.5,3.193875
"938",2020-01-22,18,3.236
"939",2020-01-22,18.5,3.2725
"940",2020-01-22,19,3.309
"941",2020-01-22,19.5,3.3325
"942",2020-01-22,20,3.356
"943",2020-01-22,20.5,3.3795
"944",2020-01-22,21,3.403
"945",2020-01-22,21.5,3.4875
"946",2020-01-22,22,3.572
"947",2020-01-23,1,1.929
"948",2020-01-23,1.5,2.204
"949",2020-01-23,2,2.479
"950",2020-01-23,2.5,2.4865
"951",2020-01-23,3,2.494
"952",2020-01-23,3.5,2.59925
"953",2020-01-23,4,2.7045
"954",2020-01-23,4.5,2.694625
"955",2020-01-23,5,2.68475
"956",2020-01-23,5.5,2.674875
"957",2020-01-23,6,2.665
"958",2020-01-23,6.5,2.6955
"959",2020-01-23,7,2.726
"960",2020-01-23,7.5,2.7565
"961",2020-01-23,8,2.787
"962",2020-01-23,8.5,2.8415
"963",2020-01-23,9,2.896
"964",2020-01-23,9.5,2.850125
"965",2020-01-23,10,2.80425
"966",2020-01-23,10.5,2.842125
"967",2020-01-23,11,2.88
"968",2020-01-23,11.5,2.922
"969",2020-01-23,12,2.964
"970",2020-01-23,12.5,2.94
"971",2020-01-23,13,2.916
"972",2020-01-23,13.5,2.9375
"973",2020-01-23,14,2.959
"974",2020-01-23,14.5,3.011
"975",2020-01-23,15,3.063
"976",2020-01-23,15.5,3.089065
"977",2020-01-23,16,3.11513
"978",2020-01-23,16.5,3.14119
"979",2020-01-23,17,3.16725
"980",2020-01-23,17.5,3.19375
"981",2020-01-23,18,3.22025
"982",2020-01-23,18.5,3.264625
"983",2020-01-23,19,3.309
"984",2020-01-23,19.5,3.344315
"985",2020-01-23,20,3.37963
"986",2020-01-23,20.5,3.41494
"987",2020-01-23,21,3.45025
"988",2020-01-23,21.5,3.499315
"989",2020-01-23,22,3.54838
"990",2020-01-24,1,1.87388
"991",2020-01-24,1.5,2.17644
"992",2020-01-24,2,2.479
"993",2020-01-24,2.5,2.4865
"994",2020-01-24,3,2.494
"995",2020-01-24,3.5,2.615
"996",2020-01-24,4,2.736
"997",2020-01-24,4.5,2.71825
"998",2020-01-24,5,2.7005
"999",2020-01-24,5.5,2.68275
"1000",2020-01-24,6,2.665
"1001",2020-01-24,6.5,2.6955
"1002",2020-01-24,7,2.726
"1003",2020-01-24,7.5,2.7565
"1004",2020-01-24,8,2.787
"1005",2020-01-24,8.5,2.8415
"1006",2020-01-24,9,2.896
"1007",2020-01-24,9.5,2.858
"1008",2020-01-24,10,2.82
"1009",2020-01-24,10.5,2.85
"1010",2020-01-24,11,2.88
"1011",2020-01-24,11.5,2.922
"1012",2020-01-24,12,2.964
"1013",2020-01-24,12.5,2.94
"1014",2020-01-24,13,2.916
"1015",2020-01-24,13.5,2.9375
"1016",2020-01-24,14,2.959
"1017",2020-01-24,14.5,3.011
"1018",2020-01-24,15,3.063
"1019",2020-01-24,15.5,3.08519
"1020",2020-01-24,16,3.10738
"1021",2020-01-24,16.5,3.129565
"1022",2020-01-24,17,3.15175
"1023",2020-01-24,17.5,3.166315
"1024",2020-01-24,18,3.18088
"1025",2020-01-24,18.5,3.24494
"1026",2020-01-24,19,3.309
"1027",2020-01-24,19.5,3.3325
"1028",2020-01-24,20,3.356
"1029",2020-01-24,20.5,3.3795
"1030",2020-01-24,21,3.403
"1031",2020-01-24,21.5,3.47569
"1032",2020-01-24,22,3.54838
"1033",2020-01-25,1,1.85025
"1034",2020-01-25,1.5,2.164625
"1035",2020-01-25,2,2.479
"1036",2020-01-25,2.5,2.4865
"1037",2020-01-25,3,2.494
"1038",2020-01-25,3.5,2.615
"1039",2020-01-25,4,2.736
"1040",2020-01-25,4.5,2.71825
"1041",2020-01-25,5,2.7005
"1042",2020-01-25,5.5,2.68275
"1043",2020-01-25,6,2.665
"1044",2020-01-25,6.5,2.6955
"1045",2020-01-25,7,2.726
"1046",2020-01-25,7.5,2.7565
"1047",2020-01-25,8,2.787
"1048",2020-01-25,8.5,2.8415
"1049",2020-01-25,9,2.896
"1050",2020-01-25,9.5,2.858
"1051",2020-01-25,10,2.82
"1052",2020-01-25,10.5,2.85
"1053",2020-01-25,11,2.88
"1054",2020-01-25,11.5,2.92594
"1055",2020-01-25,12,2.97188
"1056",2020-01-25,12.5,2.947815
"1057",2020-01-25,13,2.92375
"1058",2020-01-25,13.5,2.945315
"1059",2020-01-25,14,2.96688
"1060",2020-01-25,14.5,3.01494
"1061",2020-01-25,15,3.063
"1062",2020-01-25,15.5,3.091
"1063",2020-01-25,16,3.119
"1064",2020-01-25,16.5,3.147
"1065",2020-01-25,17,3.175
"1066",2020-01-25,17.5,3.2055
"1067",2020-01-25,18,3.236
"1068",2020-01-25,18.5,3.2725
"1069",2020-01-25,19,3.309
"1070",2020-01-25,19.5,3.344315
"1071",2020-01-25,20,3.37963
"1072",2020-01-25,20.5,3.41494
"1073",2020-01-25,21,3.45025
"1074",2020-01-25,21.5,3.511125
"1075",2020-01-25,22,3.572
"1076",2020-01-26,1,1.84238
"1077",2020-01-26,1.5,2.16069
"1078",2020-01-26,2,2.479
"1079",2020-01-26,2.5,2.490375
"1080",2020-01-26,3,2.50175
"1081",2020-01-26,3.5,2.618875
"1082",2020-01-26,4,2.736
"1083",2020-01-26,4.5,2.71825
"1084",2020-01-26,5,2.7005
"1085",2020-01-26,5.5,2.68275
"1086",2020-01-26,6,2.665
"1087",2020-01-26,6.5,2.6955
"1088",2020-01-26,7,2.726
"1089",2020-01-26,7.5,2.7565
"1090",2020-01-26,8,2.787
"1091",2020-01-26,8.5,2.8415
"1092",2020-01-26,9,2.896
"1093",2020-01-26,9.5,2.858
"1094",2020-01-26,10,2.82
"1095",2020-01-26,10.5,2.85
"1096",2020-01-26,11,2.88
"1097",2020-01-26,11.5,2.93775
"1098",2020-01-26,12,2.9955
"1099",2020-01-26,12.5,2.95575
"1100",2020-01-26,13,2.916
"1101",2020-01-26,13.5,2.9375
"1102",2020-01-26,14,2.959
"1103",2020-01-26,14.5,3.011
"1104",2020-01-26,15,3.063
"1105",2020-01-26,15.5,3.09875
"1106",2020-01-26,16,3.1345
"1107",2020-01-26,16.5,3.17025
"1108",2020-01-26,17,3.206
"1109",2020-01-26,17.5,3.221
"1110",2020-01-26,18,3.236
"1111",2020-01-26,18.5,3.28025
"1112",2020-01-26,19,3.3245
"1113",2020-01-26,19.5,3.359875
"1114",2020-01-26,20,3.39525
"1115",2020-01-26,20.5,3.430625
"1116",2020-01-26,21,3.466
"1117",2020-01-26,21.5,3.519
"1118",2020-01-26,22,3.572
"1119",2020-01-27,1,1.85025
"1120",2020-01-27,1.5,2.164625
"1121",2020-01-27,2,2.479
"1122",2020-01-27,2.5,2.5175
"1123",2020-01-27,3,2.556
"1124",2020-01-27,3.5,2.646
"1125",2020-01-27,4,2.736
"1126",2020-01-27,4.5,2.71825
"1127",2020-01-27,5,2.7005
"1128",2020-01-27,5.5,2.68275
"1129",2020-01-27,6,2.665
"1130",2020-01-27,6.5,2.6955
"1131",2020-01-27,7,2.726
"1132",2020-01-27,7.5,2.7565
"1133",2020-01-27,8,2.787
"1134",2020-01-27,8.5,2.8415
"1135",2020-01-27,9,2.896
"1136",2020-01-27,9.5,2.858
"1137",2020-01-27,10,2.82
"1138",2020-01-27,10.5,2.85
"1139",2020-01-27,11,2.88
"1140",2020-01-27,11.5,2.929875
"1141",2020-01-27,12,2.97975
"1142",2020-01-27,12.5,2.978875
"1143",2020-01-27,13,2.978
"1144",2020-01-27,13.5,2.992125
"1145",2020-01-27,14,3.00625
"1146",2020-01-27,14.5,3.04644
"1147",2020-01-27,15,3.08663
"1148",2020-01-27,15.5,3.11647
"1149",2020-01-27,16,3.14631
"1150",2020-01-27,16.5,3.176155
"1151",2020-01-27,17,3.206
"1152",2020-01-27,17.5,3.24069
"1153",2020-01-27,18,3.27538
"1154",2020-01-27,18.5,3.32319
"1155",2020-01-27,19,3.371
"1156",2020-01-27,19.5,3.388845
"1157",2020-01-27,20,3.40669
"1158",2020-01-27,20.5,3.424535
"1159",2020-01-27,21,3.44238
"1160",2020-01-27,21.5,3.487505
"1161",2020-01-27,22,3.53263
"1162",2020-01-28,1,1.85025
"1163",2020-01-28,1.5,2.164625
"1164",2020-01-28,2,2.479
"1165",2020-01-28,2.5,2.5175
"1166",2020-01-28,3,2.556
"1167",2020-01-28,3.5,2.646
"1168",2020-01-28,4,2.736
"1169",2020-01-28,4.5,2.71825
"1170",2020-01-28,5,2.7005
"1171",2020-01-28,5.5,2.68275
"1172",2020-01-28,6,2.665
"1173",2020-01-28,6.5,2.6955
"1174",2020-01-28,7,2.726
"1175",2020-01-28,7.5,2.7565
"1176",2020-01-28,8,2.787
"1177",2020-01-28,8.5,2.8415
"1178",2020-01-28,9,2.896
"1179",2020-01-28,9.5,2.858
"1180",2020-01-28,10,2.82
"1181",2020-01-28,10.5,2.85
"1182",2020-01-28,11,2.88
"1183",2020-01-28,11.5,2.949565
"1184",2020-01-28,12,3.01913
"1185",2020-01-28,12.5,2.998565
"1186",2020-01-28,13,2.978
"1187",2020-01-28,13.5,2.98819
"1188",2020-01-28,14,2.99838
"1189",2020-01-28,14.5,3.06219
"1190",2020-01-28,15,3.126
"1191",2020-01-28,15.5,3.146
"1192",2020-01-28,16,3.166
"1193",2020-01-28,16.5,3.186
"1194",2020-01-28,17,3.206
"1195",2020-01-28,17.5,3.2525
"1196",2020-01-28,18,3.299
"1197",2020-01-28,18.5,3.335
"1198",2020-01-28,19,3.371
"1199",2020-01-28,19.5,3.39475
"1200",2020-01-28,20,3.4185
"1201",2020-01-28,20.5,3.44225
"1202",2020-01-28,21,3.466
"1203",2020-01-28,21.5,3.4875
"1204",2020-01-28,22,3.509
"1205",2020-01-29,1,1.84238
"1206",2020-01-29,1.5,2.16069
"1207",2020-01-29,2,2.479
"1208",2020-01-29,2.5,2.5175
"1209",2020-01-29,3,2.556
"1210",2020-01-29,3.5,2.646
"1211",2020-01-29,4,2.736
"1212",2020-01-29,4.5,2.71825
"1213",2020-01-29,5,2.7005
"1214",2020-01-29,5.5,2.68275
"1215",2020-01-29,6,2.665
"1216",2020-01-29,6.5,2.6955
"1217",2020-01-29,7,2.726
"1218",2020-01-29,7.5,2.7565
"1219",2020-01-29,8,2.787
"1220",2020-01-29,8.5,2.8415
"1221",2020-01-29,9,2.896
"1222",2020-01-29,9.5,2.858
"1223",2020-01-29,10,2.82
"1224",2020-01-29,10.5,2.861815
"1225",2020-01-29,11,2.90363
"1226",2020-01-29,11.5,2.965315
"1227",2020-01-29,12,3.027
"1228",2020-01-29,12.5,2.983125
"1229",2020-01-29,13,2.93925
"1230",2020-01-29,13.5,2.957
"1231",2020-01-29,14,2.97475
"1232",2020-01-29,14.5,3.03069
"1233",2020-01-29,15,3.08663
"1234",2020-01-29,15.5,3.11647
"1235",2020-01-29,16,3.14631
"1236",2020-01-29,16.5,3.176155
"1237",2020-01-29,17,3.206
"1238",2020-01-29,17.5,3.244625
"1239",2020-01-29,18,3.28325
"1240",2020-01-29,18.5,3.303875
"1241",2020-01-29,19,3.3245
"1242",2020-01-29,19.5,3.35397
"1243",2020-01-29,20,3.38344
"1244",2020-01-29,20.5,3.41291
"1245",2020-01-29,21,3.44238
"1246",2020-01-29,21.5,3.47963
"1247",2020-01-29,22,3.51688
"1248",2020-01-30,1,1.866
"1249",2020-01-30,1.5,2.1725
"1250",2020-01-30,2,2.479
"1251",2020-01-30,2.5,2.513625
"1252",2020-01-30,3,2.54825
"1253",2020-01-30,3.5,2.642125
"1254",2020-01-30,4,2.736
"1255",2020-01-30,4.5,2.71825
"1256",2020-01-30,5,2.7005
"1257",2020-01-30,5.5,2.68275
"1258",2020-01-30,6,2.665
"1259",2020-01-30,6.5,2.6955
"1260",2020-01-30,7,2.726
"1261",2020-01-30,7.5,2.7565
"1262",2020-01-30,8,2.787
"1263",2020-01-30,8.5,2.8415
"1264",2020-01-30,9,2.896
"1265",2020-01-30,9.5,2.858
"1266",2020-01-30,10,2.82
"1267",2020-01-30,10.5,2.8815
"1268",2020-01-30,11,2.943
"1269",2020-01-30,11.5,2.985
"1270",2020-01-30,12,3.027
"1271",2020-01-30,12.5,3.0025
"1272",2020-01-30,13,2.978
"1273",2020-01-30,13.5,3
"1274",2020-01-30,14,3.022
"1275",2020-01-30,14.5,3.054315
"1276",2020-01-30,15,3.08663
"1277",2020-01-30,15.5,3.11647
"1278",2020-01-30,16,3.14631
"1279",2020-01-30,16.5,3.176155
"1280",2020-01-30,17,3.206
"1281",2020-01-30,17.5,3.221
"1282",2020-01-30,18,3.236
"1283",2020-01-30,18.5,3.288
"1284",2020-01-30,19,3.34
"1285",2020-01-30,19.5,3.3715
"1286",2020-01-30,20,3.403
"1287",2020-01-30,20.5,3.4345
"1288",2020-01-30,21,3.466
"1289",2020-01-30,21.5,3.519
"1290",2020-01-30,22,3.572
"1291",2020-01-31,1,1.81875
"1292",2020-01-31,1.5,2.148875
"1293",2020-01-31,2,2.479
"1294",2020-01-31,2.5,2.505875
"1295",2020-01-31,3,2.53275
"1296",2020-01-31,3.5,2.634375
"1297",2020-01-31,4,2.736
"1298",2020-01-31,4.5,2.72219
"1299",2020-01-31,5,2.70838
"1300",2020-01-31,5.5,2.694565
"1301",2020-01-31,6,2.68075
"1302",2020-01-31,6.5,2.707315
"1303",2020-01-31,7,2.73388
"1304",2020-01-31,7.5,2.76044
"1305",2020-01-31,8,2.787
"1306",2020-01-31,8.5,2.8415
"1307",2020-01-31,9,2.896
"1308",2020-01-31,9.5,2.858
"1309",2020-01-31,10,2.82
"1310",2020-01-31,10.5,2.8815
"1311",2020-01-31,11,2.943
"1312",2020-01-31,11.5,2.985
"1313",2020-01-31,12,3.027
"1314",2020-01-31,12.5,3.0025
"1315",2020-01-31,13,2.978
"1316",2020-01-31,13.5,3
"1317",2020-01-31,14,3.022
"1318",2020-01-31,14.5,3.070065
"1319",2020-01-31,15,3.11813
"1320",2020-01-31,15.5,3.140095
"1321",2020-01-31,16,3.16206
"1322",2020-01-31,16.5,3.18403
"1323",2020-01-31,17,3.206
"1324",2020-01-31,17.5,3.221
"1325",2020-01-31,18,3.236
"1326",2020-01-31,18.5,3.29575
"1327",2020-01-31,19,3.3555
"1328",2020-01-31,19.5,3.383125
"1329",2020-01-31,20,3.41075
"1330",2020-01-31,20.5,3.438375
"1331",2020-01-31,21,3.466
"1332",2020-01-31,21.5,3.519
"1333",2020-01-31,22,3.572
"1334",2020-02-01,1,1.79513
"1335",2020-02-01,1.5,2.137065
"1336",2020-02-01,2,2.479
"1337",2020-02-01,2.5,2.505875
"1338",2020-02-01,3,2.53275
"1339",2020-02-01,3.5,2.634375
"1340",2020-02-01,4,2.736
"1341",2020-02-01,4.5,2.734
"1342",2020-02-01,5,2.732
"1343",2020-02-01,5.5,2.73
"1344",2020-02-01,6,2.728
"1345",2020-02-01,6.5,2.754565
"1346",2020-02-01,7,2.78113
"1347",2020-02-01,7.5,2.80769
"1348",2020-02-01,8,2.83425
"1349",2020-02-01,8.5,2.873
"1350",2020-02-01,9,2.91175
"1351",2020-02-01,9.5,2.865875
"1352",2020-02-01,10,2.82
"1353",2020-02-01,10.5,2.8815
"1354",2020-02-01,11,2.943
"1355",2020-02-01,11.5,2.985
"1356",2020-02-01,12,3.027
"1357",2020-02-01,12.5,2.998625
"1358",2020-02-01,13,2.97025
"1359",2020-02-01,13.5,2.996125
"1360",2020-02-01,14,3.022
"1361",2020-02-01,14.5,3.074
"1362",2020-02-01,15,3.126
"1363",2020-02-01,15.5,3.146
"1364",2020-02-01,16,3.166
"1365",2020-02-01,16.5,3.186
"1366",2020-02-01,17,3.206
"1367",2020-02-01,17.5,3.228875
"1368",2020-02-01,18,3.25175
"1369",2020-02-01,18.5,3.311375
"1370",2020-02-01,19,3.371
"1371",2020-02-01,19.5,3.39475
"1372",2020-02-01,20,3.4185
"1373",2020-02-01,20.5,3.44225
"1374",2020-02-01,21,3.466
"1375",2020-02-01,21.5,3.519
"1376",2020-02-01,22,3.572
"1377",2020-02-02,1,1.803
"1378",2020-02-02,1.5,2.141
"1379",2020-02-02,2,2.479
"1380",2020-02-02,2.5,2.5175
"1381",2020-02-02,3,2.556
"1382",2020-02-02,3.5,2.66175
"1383",2020-02-02,4,2.7675
"1384",2020-02-02,4.5,2.757625
"1385",2020-02-02,5,2.74775
"1386",2020-02-02,5.5,2.737875
"1387",2020-02-02,6,2.728
"1388",2020-02-02,6.5,2.7585
"1389",2020-02-02,7,2.789
"1390",2020-02-02,7.5,2.8195
"1391",2020-02-02,8,2.85
"1392",2020-02-02,8.5,2.89269
"1393",2020-02-02,9,2.93538
"1394",2020-02-02,9.5,2.88163
"1395",2020-02-02,10,2.82788
"1396",2020-02-02,10.5,2.88544
"1397",2020-02-02,11,2.943
"1398",2020-02-02,11.5,2.985
"1399",2020-02-02,12,3.027
"1400",2020-02-02,12.5,3.0025
"1401",2020-02-02,13,2.978
"1402",2020-02-02,13.5,3
"1403",2020-02-02,14,3.022
"1404",2020-02-02,14.5,3.074
"1405",2020-02-02,15,3.126
"1406",2020-02-02,15.5,3.146
"1407",2020-02-02,16,3.166
"1408",2020-02-02,16.5,3.186
"1409",2020-02-02,17,3.206
"1410",2020-02-02,17.5,3.2525
"1411",2020-02-02,18,3.299
"1412",2020-02-02,18.5,3.335
"1413",2020-02-02,19,3.371
"1414",2020-02-02,19.5,3.39475
"1415",2020-02-02,20,3.4185
"1416",2020-02-02,20.5,3.44225
"1417",2020-02-02,21,3.466
"1418",2020-02-02,21.5,3.52675
"1419",2020-02-02,22,3.5875
"1420",2020-02-03,1,1.81088
"1421",2020-02-03,1.5,2.16463
"1422",2020-02-03,2,2.51838
"1423",2020-02-03,2.5,2.53719
"1424",2020-02-03,3,2.556
"1425",2020-02-03,3.5,2.6775
"1426",2020-02-03,4,2.799
"1427",2020-02-03,4.5,2.78125
"1428",2020-02-03,5,2.7635
"1429",2020-02-03,5.5,2.74575
"1430",2020-02-03,6,2.728
"1431",2020-02-03,6.5,2.7585
"1432",2020-02-03,7,2.789
"1433",2020-02-03,7.5,2.8195
"1434",2020-02-03,8,2.85
"1435",2020-02-03,8.5,2.9045
"1436",2020-02-03,9,2.959
"1437",2020-02-03,9.5,2.89344
"1438",2020-02-03,10,2.82788
"1439",2020-02-03,10.5,2.88544
"1440",2020-02-03,11,2.943
"1441",2020-02-03,11.5,2.985
"1442",2020-02-03,12,3.027
"1443",2020-02-03,12.5,3.0025
"1444",2020-02-03,13,2.978
"1445",2020-02-03,13.5,3
"1446",2020-02-03,14,3.022
"1447",2020-02-03,14.5,3.074
"1448",2020-02-03,15,3.126
"1449",2020-02-03,15.5,3.14797
"1450",2020-02-03,16,3.16994
"1451",2020-02-03,16.5,3.19191
"1452",2020-02-03,17,3.21388
"1453",2020-02-03,17.5,3.25644
"1454",2020-02-03,18,3.299
"1455",2020-02-03,18.5,3.335
"1456",2020-02-03,19,3.371
"1457",2020-02-03,19.5,3.39475
"1458",2020-02-03,20,3.4185
"1459",2020-02-03,20.5,3.44225
"1460",2020-02-03,21,3.466
"1461",2020-02-03,21.5,3.546125
"1462",2020-02-03,22,3.62625
"1463",2020-02-04,1,1.81875
"1464",2020-02-04,1.5,2.16069
"1465",2020-02-04,2,2.50263
"1466",2020-02-04,2.5,2.529315
"1467",2020-02-04,3,2.556
"1468",2020-02-04,3.5,2.6775
"1469",2020-02-04,4,2.799
"1470",2020-02-04,4.5,2.78125
"1471",2020-02-04,5,2.7635
"1472",2020-02-04,5.5,2.74575
"1473",2020-02-04,6,2.728
"1474",2020-02-04,6.5,2.7585
"1475",2020-02-04,7,2.789
"1476",2020-02-04,7.5,2.8195
"1477",2020-02-04,8,2.85
"1478",2020-02-04,8.5,2.896625
"1479",2020-02-04,9,2.94325
"1480",2020-02-04,9.5,2.90919
"1481",2020-02-04,10,2.87513
"1482",2020-02-04,10.5,2.909065
"1483",2020-02-04,11,2.943
"1484",2020-02-04,11.5,2.985
"1485",2020-02-04,12,3.027
"1486",2020-02-04,12.5,3.0025
"1487",2020-02-04,13,2.978
"1488",2020-02-04,13.5,3
"1489",2020-02-04,14,3.022
"1490",2020-02-04,14.5,3.074
"1491",2020-02-04,15,3.126
"1492",2020-02-04,15.5,3.15978
"1493",2020-02-04,16,3.19356
"1494",2020-02-04,16.5,3.227345
"1495",2020-02-04,17,3.26113
"1496",2020-02-04,17.5,3.280065
"1497",2020-02-04,18,3.299
"1498",2020-02-04,18.5,3.335
"1499",2020-02-04,19,3.371
"1500",2020-02-04,19.5,3.39475
"1501",2020-02-04,20,3.4185
"1502",2020-02-04,20.5,3.44225
"1503",2020-02-04,21,3.466
"1504",2020-02-04,21.5,3.519
"1505",2020-02-04,22,3.572
"1506",2020-02-05,1,1.85025
"1507",2020-02-05,1.5,2.17644
"1508",2020-02-05,2,2.50263
"1509",2020-02-05,2.5,2.529315
"1510",2020-02-05,3,2.556
"1511",2020-02-05,3.5,2.6775
"1512",2020-02-05,4,2.799
"1513",2020-02-05,4.5,2.78125
"1514",2020-02-05,5,2.7635
"1515",2020-02-05,5.5,2.74575
"1516",2020-02-05,6,2.728
"1517",2020-02-05,6.5,2.7585
"1518",2020-02-05,7,2.789
"1519",2020-02-05,7.5,2.8195
"1520",2020-02-05,8,2.85
"1521",2020-02-05,8.5,2.9045
"1522",2020-02-05,9,2.959
"1523",2020-02-05,9.5,2.917065
"1524",2020-02-05,10,2.87513
"1525",2020-02-05,10.5,2.909065
"1526",2020-02-05,11,2.943
"1527",2020-02-05,11.5,2.985
"1528",2020-02-05,12,3.027
"1529",2020-02-05,12.5,3.0025
"1530",2020-02-05,13,2.978
"1531",2020-02-05,13.5,3
"1532",2020-02-05,14,3.022
"1533",2020-02-05,14.5,3.074
"1534",2020-02-05,15,3.126
"1535",2020-02-05,15.5,3.15978
"1536",2020-02-05,16,3.19356
"1537",2020-02-05,16.5,3.227345
"1538",2020-02-05,17,3.26113
"1539",2020-02-05,17.5,3.280065
"1540",2020-02-05,18,3.299
"1541",2020-02-05,18.5,3.335
"1542",2020-02-05,19,3.371
"1543",2020-02-05,19.5,3.408315
"1544",2020-02-05,20,3.44563
"1545",2020-02-05,20.5,3.48294
"1546",2020-02-05,21,3.52025
"1547",2020-02-05,21.5,3.57325
"1548",2020-02-05,22,3.62625
"1549",2020-02-06,1,1.803
"1550",2020-02-06,1.5,2.141
"1551",2020-02-06,2,2.479
"1552",2020-02-06,2.5,2.5175
"1553",2020-02-06,3,2.556
"1554",2020-02-06,3.5,2.6775
"1555",2020-02-06,4,2.799
"1556",2020-02-06,4.5,2.78125
"1557",2020-02-06,5,2.7635
"1558",2020-02-06,5.5,2.74575
