"","date","depth","mean_do"
"709",2020-01-17,11,9.8144375015
"710",2020-01-17,11.5,9.51394791725
"711",2020-01-17,12,9.213458333
"712",2020-01-17,12.5,9.303427083
"713",2020-01-17,13,9.393395833
"714",2020-01-17,13.5,9.483364583
"715",2020-01-17,14,9.573333333
"716",2020-01-17,14.5,9.3961666665
"717",2020-01-17,15,9.219
"718",2020-01-17,15.5,9.0418333335
"719",2020-01-17,16,8.864666667
"720",2020-01-17,16.5,8.45614062525
"721",2020-01-17,17,8.0476145835
"722",2020-01-17,17.5,7.63908854175
"723",2020-01-17,18,7.2305625
"724",2020-01-17,18.5,6.65874479175
"725",2020-01-17,19,6.0869270835
"726",2020-01-17,19.5,5.51510937525
"727",2020-01-17,20,4.943291667
"728",2020-01-17,20.5,3.7233958335
"729",2020-01-17,21,2.5035
"730",2020-01-17,21.5,1.2836041665
"731",2020-01-17,22,0.063708333
"732",2020-01-18,1,11.0648148148148
"733",2020-01-18,1.5,10.8585185185185
"734",2020-01-18,2,10.6522222222222
"735",2020-01-18,2.5,10.543896797787
"736",2020-01-18,3,10.4355713733519
"737",2020-01-18,3.5,10.3272459489167
"738",2020-01-18,4,10.38301042
"739",2020-01-18,4.5,10.4609557325
"740",2020-01-18,5,10.538901045
"741",2020-01-18,5.5,10.6168463575
"742",2020-01-18,6,10.69479167
"743",2020-01-18,6.5,10.38633594
"744",2020-01-18,7,10.07788021
"745",2020-01-18,7.5,9.76942448
"746",2020-01-18,8,9.46096875
"747",2020-01-18,8.5,9.6840078125
"748",2020-01-18,9,9.907046875
"749",2020-01-18,9.5,10.1300859375
"750",2020-01-18,10,10.353125
"751",2020-01-18,10.5,10.05511979175
"752",2020-01-18,11,9.7571145835
"753",2020-01-18,11.5,9.45910937525
"754",2020-01-18,12,9.161104167
"755",2020-01-18,12.5,9.30942187525
"756",2020-01-18,13,9.4577395835
"757",2020-01-18,13.5,9.60605729175
"758",2020-01-18,14,9.754375
"759",2020-01-18,14.5,9.5297734375
"760",2020-01-18,15,9.305171875
"761",2020-01-18,15.5,9.0805703125
"762",2020-01-18,16,8.85596875
"763",2020-01-18,16.5,8.46311458325
"764",2020-01-18,17,8.0702604165
"765",2020-01-18,17.5,7.67740624975
"766",2020-01-18,18,7.284552083
"767",2020-01-18,18.5,6.69839062475
"768",2020-01-18,19,6.1122291665
"769",2020-01-18,19.5,5.52606770825
"770",2020-01-18,20,4.93990625
"771",2020-01-18,20.5,3.72085677075
"772",2020-01-18,21,2.5018072915
"773",2020-01-18,21.5,1.28275781225
"774",2020-01-18,22,0.063708333
"775",2020-01-19,1,11.0333333333333
"776",2020-01-19,1.5,10.8266666666667
"777",2020-01-19,2,10.62
"778",2020-01-19,2.5,10.5099513888333
"779",2020-01-19,3,10.3999027776667
"780",2020-01-19,3.5,10.2898541665
"781",2020-01-19,4,10.11685417
"782",2020-01-19,4.5,10.2454531275
"783",2020-01-19,5,10.374052085
"784",2020-01-19,5.5,10.5026510425
"785",2020-01-19,6,10.63125
"786",2020-01-19,6.5,10.11841145825
"787",2020-01-19,7,9.6055729165
"788",2020-01-19,7.5,9.09273437475
"789",2020-01-19,8,8.579895833
"790",2020-01-19,8.5,9.00880208225
"791",2020-01-19,9,9.4377083315
"792",2020-01-19,9.5,9.86661458075
"793",2020-01-19,10,10.29552083
"794",2020-01-19,10.5,9.89844270575
"795",2020-01-19,11,9.5013645815
"796",2020-01-19,11.5,9.10428645725
"797",2020-01-19,12,8.707208333
"798",2020-01-19,12.5,8.900223958
"799",2020-01-19,13,9.093239583
"800",2020-01-19,13.5,9.286255208
"801",2020-01-19,14,9.479270833
"802",2020-01-19,14.5,9.23433593725
"803",2020-01-19,15,8.9894010415
"804",2020-01-19,15.5,8.74446614575
"805",2020-01-19,16,8.49953125
"806",2020-01-19,16.5,8.06158333325
"807",2020-01-19,17,7.6236354165
"808",2020-01-19,17.5,7.18568749975
"809",2020-01-19,18,6.747739583
"810",2020-01-19,18.5,6.02610156225
"811",2020-01-19,19,5.3044635415
"812",2020-01-19,19.5,4.58282552075
"813",2020-01-19,20,3.8611875
"814",2020-01-19,20.5,2.9118125
"815",2020-01-19,21,1.9624375
"816",2020-01-19,21.5,1.0130625
"817",2020-01-19,22,0.0636875
"818",2020-01-20,1,11.0018518518519
"819",2020-01-20,1.5,10.7948148148148
"820",2020-01-20,2,10.5877777777778
"821",2020-01-20,2.5,10.4760059798796
"822",2020-01-20,3,10.3642341819815
"823",2020-01-20,3.5,10.2524623840833
"824",2020-01-20,4,9.912927083
"825",2020-01-20,4.5,10.06459114475
"826",2020-01-20,5,10.2162552065
"827",2020-01-20,5.5,10.36791926825
"828",2020-01-20,6,10.51958333
"829",2020-01-20,6.5,10.01753906
"830",2020-01-20,7,9.51549479
"831",2020-01-20,7.5,9.01345052
"832",2020-01-20,8,8.51140625
"833",2020-01-20,8.5,8.96282552
"834",2020-01-20,9,9.41424479
"835",2020-01-20,9.5,9.86566406
"836",2020-01-20,10,10.31708333
"837",2020-01-20,10.5,9.89205728925
"838",2020-01-20,11,9.4670312485
"839",2020-01-20,11.5,9.04200520775
"840",2020-01-20,12,8.616979167
"841",2020-01-20,12.5,8.809947917
"842",2020-01-20,13,9.002916667
"843",2020-01-20,13.5,9.195885417
"844",2020-01-20,14,9.388854167
"845",2020-01-20,14.5,9.153731771
"846",2020-01-20,15,8.918609375
"847",2020-01-20,15.5,8.683486979
"848",2020-01-20,16,8.448364583
"849",2020-01-20,16.5,7.973143229
"850",2020-01-20,17,7.497921875
"851",2020-01-20,17.5,7.022700521
"852",2020-01-20,18,6.547479167
"853",2020-01-20,18.5,5.9288802085
"854",2020-01-20,19,5.31028125
"855",2020-01-20,19.5,4.6916822915
"856",2020-01-20,20,4.073083333
"857",2020-01-20,20.5,3.07072656225
"858",2020-01-20,21,2.0683697915
"859",2020-01-20,21.5,1.06601302075
"860",2020-01-20,22,0.06365625
"861",2020-01-21,1,10.9703703703704
"862",2020-01-21,1.5,10.762962962963
"863",2020-01-21,2,10.5555555555556
"864",2020-01-21,2.5,10.4420605709259
"865",2020-01-21,3,10.3285655862963
"866",2020-01-21,3.5,10.2150706016667
"867",2020-01-21,4,10.06180208
"868",2020-01-21,4.5,10.1960130175
"869",2020-01-21,5,10.330223955
"870",2020-01-21,5.5,10.4644348925
"871",2020-01-21,6,10.59864583
"872",2020-01-21,6.5,10.16980989325
"873",2020-01-21,7,9.7409739565
"874",2020-01-21,7.5,9.31213801975
"875",2020-01-21,8,8.883302083
"876",2020-01-21,8.5,9.24776301975
"877",2020-01-21,9,9.6122239565
"878",2020-01-21,9.5,9.97668489325
"879",2020-01-21,10,10.34114583
"880",2020-01-21,10.5,9.88565885175
"881",2020-01-21,11,9.4301718735
"882",2020-01-21,11.5,8.97468489525
"883",2020-01-21,12,8.519197917
"884",2020-01-21,12.5,8.72291406275
"885",2020-01-21,13,8.9266302085
"886",2020-01-21,13.5,9.13034635425
"887",2020-01-21,14,9.3340625
"888",2020-01-21,14.5,9.11351041675
"889",2020-01-21,15,8.8929583335
"890",2020-01-21,15.5,8.67240625025
"891",2020-01-21,16,8.451854167
"892",2020-01-21,16.5,7.92646875025
"893",2020-01-21,17,7.4010833335
"894",2020-01-21,17.5,6.87569791675
"895",2020-01-21,18,6.3503125
"896",2020-01-21,18.5,5.72671354175
"897",2020-01-21,19,5.1031145835
"898",2020-01-21,19.5,4.47951562525
"899",2020-01-21,20,3.855916667
"900",2020-01-21,20.5,2.907869792
"901",2020-01-21,21,1.959822917
"902",2020-01-21,21.5,1.011776042
"903",2020-01-21,22,0.063729167
"904",2020-01-22,1,10.9388888888889
"905",2020-01-22,1.5,10.7311111111111
"906",2020-01-22,2,10.5233333333333
"907",2020-01-22,2.5,10.4081151619722
"908",2020-01-22,3,10.2928969906111
"909",2020-01-22,3.5,10.17767881925
"910",2020-01-22,4,10.13057292
"911",2020-01-22,4.5,10.2433723975
"912",2020-01-22,5,10.356171875
"913",2020-01-22,5.5,10.4689713525
"914",2020-01-22,6,10.58177083
"915",2020-01-22,6.5,10.1153281225
"916",2020-01-22,7,9.648885415
"917",2020-01-22,7.5,9.1824427075
"918",2020-01-22,8,8.716
"919",2020-01-22,8.5,9.1187447925
"920",2020-01-22,9,9.521489585
"921",2020-01-22,9.5,9.9242343775
"922",2020-01-22,10,10.32697917
"923",2020-01-22,10.5,9.97468229425
"924",2020-01-22,11,9.6223854185
"925",2020-01-22,11.5,9.27008854275
"926",2020-01-22,12,8.917791667
"927",2020-01-22,12.5,9.02717187525
"928",2020-01-22,13,9.1365520835
"929",2020-01-22,13.5,9.24593229175
"930",2020-01-22,14,9.3553125
"931",2020-01-22,14.5,9.12120833325
"932",2020-01-22,15,8.8871041665
"933",2020-01-22,15.5,8.65299999975
"934",2020-01-22,16,8.418895833
"935",2020-01-22,16.5,7.953942708
"936",2020-01-22,17,7.488989583
"937",2020-01-22,17.5,7.024036458
"938",2020-01-22,18,6.559083333
"939",2020-01-22,18.5,5.89560156225
"940",2020-01-22,19,5.2321197915
"941",2020-01-22,19.5,4.56863802075
"942",2020-01-22,20,3.90515625
"943",2020-01-22,20.5,2.94479947925
"944",2020-01-22,21,1.9844427085
"945",2020-01-22,21.5,1.02408593775
"946",2020-01-22,22,0.063729167
"947",2020-01-23,1,10.9074074074074
"948",2020-01-23,1.5,10.6992592592593
"949",2020-01-23,2,10.4911111111111
"950",2020-01-23,2.5,10.3741697530185
"951",2020-01-23,3,10.2572283949259
"952",2020-01-23,3.5,10.1402870368333
"953",2020-01-23,4,9.842625
"954",2020-01-23,4.5,9.9884791675
"955",2020-01-23,5,10.134333335
"956",2020-01-23,5.5,10.2801875025
"957",2020-01-23,6,10.42604167
"958",2020-01-23,6.5,9.890132815
"959",2020-01-23,7,9.35422396
"960",2020-01-23,7.5,8.818315105
"961",2020-01-23,8,8.28240625
"962",2020-01-23,8.5,8.791466145
"963",2020-01-23,9,9.30052604
"964",2020-01-23,9.5,9.809585935
"965",2020-01-23,10,10.31864583
"966",2020-01-23,10.5,9.80421614325
"967",2020-01-23,11,9.2897864565
"968",2020-01-23,11.5,8.77535676975
"969",2020-01-23,12,8.260927083
"970",2020-01-23,12.5,8.56366406225
"971",2020-01-23,13,8.8664010415
"972",2020-01-23,13.5,9.16913802075
"973",2020-01-23,14,9.471875
"974",2020-01-23,14.5,9.3069921875
"975",2020-01-23,15,9.142109375
"976",2020-01-23,15.5,8.9772265625
"977",2020-01-23,16,8.81234375
"978",2020-01-23,16.5,8.05723177075
"979",2020-01-23,17,7.3021197915
"980",2020-01-23,17.5,6.54700781225
"981",2020-01-23,18,5.791895833
"982",2020-01-23,18.5,5.3326510415
"983",2020-01-23,19,4.87340625
"984",2020-01-23,19.5,4.4141614585
"985",2020-01-23,20,3.954916667
"986",2020-01-23,20.5,2.982138021
"987",2020-01-23,21,2.009359375
"988",2020-01-23,21.5,1.036580729
"989",2020-01-23,22,0.063802083
"990",2020-01-24,1,10.8759259259259
"991",2020-01-24,1.5,10.6674074074074
"992",2020-01-24,2,10.4588888888889
"993",2020-01-24,2.5,10.3402243440648
"994",2020-01-24,3,10.2215597992407
"995",2020-01-24,3.5,10.1028952544167
"996",2020-01-24,4,9.673614583
"997",2020-01-24,4.5,9.88242447975
"998",2020-01-24,5,10.0912343765
"999",2020-01-24,5.5,10.30004427325
"1000",2020-01-24,6,10.50885417
"1001",2020-01-24,6.5,9.91145573175
"1002",2020-01-24,7,9.3140572935
"1003",2020-01-24,7.5,8.71665885525
"1004",2020-01-24,8,8.119260417
"1005",2020-01-24,8.5,8.63853385525
"1006",2020-01-24,9,9.1578072935
"1007",2020-01-24,9.5,9.67708073175
"1008",2020-01-24,10,10.19635417
"1009",2020-01-24,10.5,9.73250521075
"1010",2020-01-24,11,9.2686562515
"1011",2020-01-24,11.5,8.80480729225
"1012",2020-01-24,12,8.340958333
"1013",2020-01-24,12.5,8.56009374975
"1014",2020-01-24,13,8.7792291665
"1015",2020-01-24,13.5,8.99836458325
"1016",2020-01-24,14,9.2175
"1017",2020-01-24,14.5,8.94492708325
"1018",2020-01-24,15,8.6723541665
"1019",2020-01-24,15.5,8.39978124975
"1020",2020-01-24,16,8.127208333
"1021",2020-01-24,16.5,7.310861979
"1022",2020-01-24,17,6.494515625
"1023",2020-01-24,17.5,5.678169271
"1024",2020-01-24,18,4.861822917
"1025",2020-01-24,18.5,4.5110052085
"1026",2020-01-24,19,4.1601875
"1027",2020-01-24,19.5,3.8093697915
"1028",2020-01-24,20,3.458552083
"1029",2020-01-24,20.5,2.60984374975
"1030",2020-01-24,21,1.7611354165
"1031",2020-01-24,21.5,0.91242708325
"1032",2020-01-24,22,0.06371875
"1033",2020-01-25,1,10.8444444444444
"1034",2020-01-25,1.5,10.6355555555556
"1035",2020-01-25,2,10.4266666666667
"1036",2020-01-25,2.5,10.3062789351111
"1037",2020-01-25,3,10.1858912035556
"1038",2020-01-25,3.5,10.065503472
"1039",2020-01-25,4,9.693635417
"1040",2020-01-25,4.5,9.89882031275
"1041",2020-01-25,5,10.1040052085
"1042",2020-01-25,5.5,10.30919010425
"1043",2020-01-25,6,10.514375
"1044",2020-01-25,6.5,10.0224609375
"1045",2020-01-25,7,9.530546875
"1046",2020-01-25,7.5,9.0386328125
"1047",2020-01-25,8,8.54671875
"1048",2020-01-25,8.5,8.9537890625
"1049",2020-01-25,9,9.360859375
"1050",2020-01-25,9.5,9.7679296875
"1051",2020-01-25,10,10.175
"1052",2020-01-25,10.5,9.71285677075
"1053",2020-01-25,11,9.2507135415
"1054",2020-01-25,11.5,8.78857031225
"1055",2020-01-25,12,8.326427083
"1056",2020-01-25,12.5,8.6117473955
"1057",2020-01-25,13,8.897067708
"1058",2020-01-25,13.5,9.1823880205
"1059",2020-01-25,14,9.467708333
"1060",2020-01-25,14.5,9.14037499975
"1061",2020-01-25,15,8.8130416665
"1062",2020-01-25,15.5,8.48570833325
"1063",2020-01-25,16,8.158375
"1064",2020-01-25,16.5,7.5337890625
"1065",2020-01-25,17,6.909203125
"1066",2020-01-25,17.5,6.2846171875
"1067",2020-01-25,18,5.66003125
"1068",2020-01-25,18.5,5.15091145825
"1069",2020-01-25,19,4.6417916665
"1070",2020-01-25,19.5,4.13267187475
"1071",2020-01-25,20,3.623552083
"1072",2020-01-25,20.5,2.7336041665
"1073",2020-01-25,21,1.84365625
"1074",2020-01-25,21.5,0.9537083335
"1075",2020-01-25,22,0.063760417
"1076",2020-01-26,1,10.812962962963
"1077",2020-01-26,1.5,10.6037037037037
"1078",2020-01-26,2,10.3944444444444
"1079",2020-01-26,2.5,10.2723335261574
"1080",2020-01-26,3,10.1502226078704
"1081",2020-01-26,3.5,10.0281116895833
"1082",2020-01-26,4,9.689364583
"1083",2020-01-26,4.5,9.87233593725
"1084",2020-01-26,5,10.0553072915
"1085",2020-01-26,5.5,10.23827864575
"1086",2020-01-26,6,10.42125
"1087",2020-01-26,6.5,9.82098697925
"1088",2020-01-26,7,9.2207239585
"1089",2020-01-26,7.5,8.62046093775
"1090",2020-01-26,8,8.020197917
"1091",2020-01-26,8.5,8.54712760525
"1092",2020-01-26,9,9.0740572935
"1093",2020-01-26,9.5,9.60098698175
"1094",2020-01-26,10,10.12791667
"1095",2020-01-26,10.5,9.64895573175
"1096",2020-01-26,11,9.1699947935
"1097",2020-01-26,11.5,8.69103385525
"1098",2020-01-26,12,8.212072917
"1099",2020-01-26,12.5,8.568403646
"1100",2020-01-26,13,8.924734375
"1101",2020-01-26,13.5,9.281065104
"1102",2020-01-26,14,9.637395833
"1103",2020-01-26,14.5,9.307739583
"1104",2020-01-26,15,8.978083333
"1105",2020-01-26,15.5,8.648427083
"1106",2020-01-26,16,8.318770833
"1107",2020-01-26,16.5,7.61342968725
"1108",2020-01-26,17,6.9080885415
"1109",2020-01-26,17.5,6.20274739575
"1110",2020-01-26,18,5.49740625
"1111",2020-01-26,18.5,4.81615364575
"1112",2020-01-26,19,4.1349010415
"1113",2020-01-26,19.5,3.45364843725
"1114",2020-01-26,20,2.772395833
"1115",2020-01-26,20.5,2.09522656225
"1116",2020-01-26,21,1.4180572915
"1117",2020-01-26,21.5,0.74088802075
"1118",2020-01-26,22,0.06371875
"1119",2020-01-27,1,10.7814814814815
"1120",2020-01-27,1.5,10.5718518518519
"1121",2020-01-27,2,10.3622222222222
"1122",2020-01-27,2.5,10.2383881172037
"1123",2020-01-27,3,10.1145540121852
"1124",2020-01-27,3.5,9.99071990716667
"1125",2020-01-27,4,9.960020833
"1126",2020-01-27,4.5,10.08524999975
"1127",2020-01-27,5,10.2104791665
"1128",2020-01-27,5.5,10.33570833325
"1129",2020-01-27,6,10.4609375
"1130",2020-01-27,6.5,9.90315104175
"1131",2020-01-27,7,9.3453645835
"1132",2020-01-27,7.5,8.78757812525
"1133",2020-01-27,8,8.229791667
"1134",2020-01-27,8.5,8.72651041775
"1135",2020-01-27,9,9.2232291685
"1136",2020-01-27,9.5,9.71994791925
"1137",2020-01-27,10,10.21666667
"1138",2020-01-27,10.5,9.69539844
"1139",2020-01-27,11,9.17413021
"1140",2020-01-27,11.5,8.65286198
"1141",2020-01-27,12,8.13159375
"1142",2020-01-27,12.5,8.40176822925
"1143",2020-01-27,13,8.6719427085
"1144",2020-01-27,13.5,8.94211718775
"1145",2020-01-27,14,9.212291667
"1146",2020-01-27,14.5,9.02820312525
"1147",2020-01-27,15,8.8441145835
"1148",2020-01-27,15.5,8.66002604175
"1149",2020-01-27,16,8.4759375
"1150",2020-01-27,16.5,7.89295572925
"1151",2020-01-27,17,7.3099739585
"1152",2020-01-27,17.5,6.72699218775
"1153",2020-01-27,18,6.144010417
"1154",2020-01-27,18.5,5.221229167
"1155",2020-01-27,19,4.298447917
"1156",2020-01-27,19.5,3.375666667
"1157",2020-01-27,20,2.452885417
"1158",2020-01-27,20.5,1.855604167
"1159",2020-01-27,21,1.258322917
"1160",2020-01-27,21.5,0.661041667
"1161",2020-01-27,22,0.063760417
"1162",2020-01-28,1,10.75
"1163",2020-01-28,1.5,10.54
"1164",2020-01-28,2,10.33
"1165",2020-01-28,2.5,10.20444270825
"1166",2020-01-28,3,10.0788854165
"1167",2020-01-28,3.5,9.95332812475
"1168",2020-01-28,4,9.827770833
"1169",2020-01-28,4.5,10.00611458225
"1170",2020-01-28,5,10.1844583315
"1171",2020-01-28,5.5,10.36280208075
"1172",2020-01-28,6,10.54114583
"1173",2020-01-28,6.5,9.97553385175
"1174",2020-01-28,7,9.4099218735
"1175",2020-01-28,7.5,8.84430989525
"1176",2020-01-28,8,8.278697917
"1177",2020-01-28,8.5,8.76024739525
"1178",2020-01-28,9,9.2417968735
"1179",2020-01-28,9.5,9.72334635175
"1180",2020-01-28,10,10.20489583
"1181",2020-01-28,10.5,9.72954166425
"1182",2020-01-28,11,9.2541874985
"1183",2020-01-28,11.5,8.77883333275
"1184",2020-01-28,12,8.303479167
"1185",2020-01-28,12.5,8.5278177085
"1186",2020-01-28,13,8.75215625
"1187",2020-01-28,13.5,8.9764947915
"1188",2020-01-28,14,9.200833333
"1189",2020-01-28,14.5,8.95935156225
"1190",2020-01-28,15,8.7178697915
"1191",2020-01-28,15.5,8.47638802075
"1192",2020-01-28,16,8.23490625
"1193",2020-01-28,16.5,7.66003385425
"1194",2020-01-28,17,7.0851614585
"1195",2020-01-28,17.5,6.51028906275
"1196",2020-01-28,18,5.935416667
"1197",2020-01-28,18.5,5.121278646
"1198",2020-01-28,19,4.307140625
"1199",2020-01-28,19.5,3.493002604
"1200",2020-01-28,20,2.678864583
"1201",2020-01-28,20.5,2.0251041665
"1202",2020-01-28,21,1.37134375
"1203",2020-01-28,21.5,0.7175833335
"1204",2020-01-28,22,0.063822917
"1205",2020-01-29,1,10.8085
"1206",2020-01-29,1.5,10.59225
"1207",2020-01-29,2,10.376
"1208",2020-01-29,2.5,10.235232225375
"1209",2020-01-29,3,10.09446445075
"1210",2020-01-29,3.5,9.953696676125
"1211",2020-01-29,4,9.887375
"1212",2020-01-29,4.5,9.9936822925
"1213",2020-01-29,5,10.099989585
"1214",2020-01-29,5.5,10.2062968775
"1215",2020-01-29,6,10.31260417
"1216",2020-01-29,6.5,9.8292656275
"1217",2020-01-29,7,9.345927085
"1218",2020-01-29,7.5,8.8625885425
"1219",2020-01-29,8,8.37925
"1220",2020-01-29,8.5,8.8105572925
"1221",2020-01-29,9,9.241864585
"1222",2020-01-29,9.5,9.6731718775
"1223",2020-01-29,10,10.10447917
"1224",2020-01-29,10.5,9.63405208575
"1225",2020-01-29,11,9.1636250015
"1226",2020-01-29,11.5,8.69319791725
"1227",2020-01-29,12,8.222770833
"1228",2020-01-29,12.5,8.535645833
"1229",2020-01-29,13,8.848520833
"1230",2020-01-29,13.5,9.161395833
"1231",2020-01-29,14,9.474270833
"1232",2020-01-29,14.5,9.08353124975
"1233",2020-01-29,15,8.6927916665
"1234",2020-01-29,15.5,8.30205208325
"1235",2020-01-29,16,7.9113125
"1236",2020-01-29,16.5,7.31725520825
"1237",2020-01-29,17,6.7231979165
"1238",2020-01-29,17.5,6.12914062475
"1239",2020-01-29,18,5.535083333
"1240",2020-01-29,18.5,4.8086354165
"1241",2020-01-29,19,4.0821875
"1242",2020-01-29,19.5,3.3557395835
"1243",2020-01-29,20,2.629291667
"1244",2020-01-29,20.5,1.9879270835
"1245",2020-01-29,21,1.3465625
"1246",2020-01-29,21.5,0.7051979165
"1247",2020-01-29,22,0.063833333
"1248",2020-01-30,1,10.867
"1249",2020-01-30,1.5,10.6445
"1250",2020-01-30,2,10.422
"1251",2020-01-30,2.5,10.2660217425
"1252",2020-01-30,3,10.110043485
"1253",2020-01-30,3.5,9.9540652275
"1254",2020-01-30,4,9.946833333
"1255",2020-01-30,4.5,10.08025520725
"1256",2020-01-30,5,10.2136770815
"1257",2020-01-30,5.5,10.34709895575
"1258",2020-01-30,6,10.48052083
"1259",2020-01-30,6.5,9.94203385175
"1260",2020-01-30,7,9.4035468735
"1261",2020-01-30,7.5,8.86505989525
"1262",2020-01-30,8,8.326572917
"1263",2020-01-30,8.5,8.76706510525
"1264",2020-01-30,9,9.2075572935
"1265",2020-01-30,9.5,9.64804948175
"1266",2020-01-30,10,10.08854167
"1267",2020-01-30,10.5,9.5616093775
"1268",2020-01-30,11,9.034677085
"1269",2020-01-30,11.5,8.5077447925
"1270",2020-01-30,12,7.9808125
"1271",2020-01-30,12.5,8.23084375
"1272",2020-01-30,13,8.480875
"1273",2020-01-30,13.5,8.73090625
"1274",2020-01-30,14,8.9809375
"1275",2020-01-30,14.5,8.64931770825
"1276",2020-01-30,15,8.3176979165
"1277",2020-01-30,15.5,7.98607812475
"1278",2020-01-30,16,7.654458333
"1279",2020-01-30,16.5,6.8909973955
"1280",2020-01-30,17,6.127536458
"1281",2020-01-30,17.5,5.3640755205
"1282",2020-01-30,18,4.600614583
"1283",2020-01-30,18.5,3.966177083
"1284",2020-01-30,19,3.331739583
"1285",2020-01-30,19.5,2.697302083
"1286",2020-01-30,20,2.062864583
"1287",2020-01-30,20.5,1.56308593725
"1288",2020-01-30,21,1.0633072915
"1289",2020-01-30,21.5,0.56352864575
"1290",2020-01-30,22,0.06375
"1291",2020-01-31,1,10.9255
"1292",2020-01-31,1.5,10.69675
"1293",2020-01-31,2,10.468
